date,campaign_id,campaign_name,channel,region,device,age_group,impressions,clicks,leads,conversions,spend,revenue
2025-06-23,CMP-1015,Win-back Campaign,Email Marketing,West,Tablet,55+,44099,3550,389,230,213.02,22602.1
2025-03-30,CMP-1001,Summer Sale Blast,Facebook Ads,South,Tablet,45-54,18797,297,17,9,306.11,753.39
2025-01-22,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,North,Tablet,55+,2179,17,1,1,106.74,187.8
2025-03-08,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,West,Mobile,35-44,3950,32,1,1,132.59,343.35
2025-06-22,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,Central,Desktop,55+,26111,705,57,38,211.78,4970.4
2025-01-27,CMP-1020,Gen Z Engagement Drive,TikTok Ads,Central,Tablet,35-44,3925,84,1,1,43.1,41.62
2025-02-01,CMP-1004,Brand Awareness Q2,Facebook Ads,Central,Desktop,18-24,3589,98,4,3,147.56,303.24
2025-01-31,CMP-1010,Story Ads - Product Launch,Instagram Ads,South,Mobile,55+,2980,62,1,1,71.03,77.03
2025-06-12,CMP-1004,Brand Awareness Q2,Facebook Ads,East,Desktop,55+,11533,188,13,10,244.66,798.1
2025-02-24,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Mobile,25-34,6173,760,122,86,45.61,6057.84
2025-01-18,CMP-1022,Top Tier Affiliates,Affiliate Marketing,West,Mobile,18-24,43632,973,68,47,340.9,6457.8
2025-06-08,CMP-1018,Pre-roll - Product Demo,YouTube Ads,West,Tablet,35-44,23025,548,20,13,428.09,843.31
2025-03-18,CMP-1018,Pre-roll - Product Demo,YouTube Ads,East,Mobile,35-44,13103,266,6,3,231.96,339.03
2025-03-05,CMP-1018,Pre-roll - Product Demo,YouTube Ads,North,Mobile,35-44,14088,255,8,5,201.56,359.4
2025-06-03,CMP-1004,Brand Awareness Q2,facebook ads,West,Mobile,55+,7773,213,16,10,239.36,921.3
2025-06-04,CMP-1022,Top Tier Affiliates,Affiliate Marketing,South,Desktop,45-54,36956,765,93,66,459.09,5002.8
2025-01-20,CMP-1001,Summer Sale Blast,Facebook Ads,East,Tablet,55+,11893,201,,7,251.34,569.17
2025-03-26,CMP-1004,Brand Awareness Q2,Facebook Ads,North,Mobile,18-24,4597,80,2,1,113.09,119.12
2025-06-13,CMP-1022,Top Tier Affiliates,Affiliate Marketing,South,Tablet,18-24,19397,547,69,49,372.11,6005.93
2025-01-30,CMP-1020,Gen Z Engagement Drive,TikTok Ads,West,Tablet,25-34,3171,72,2,1,45.96,84.26
2025-05-19,CMP-1008,Display Remarketing,Google Ads,West,Desktop,35-44,1240,48,4,3,84.5,232.5
2025-03-21,CMP-1007,Shopping Campaign,Google Ads,West,Mobile,45-54,5806,306,28,22,435.7,1800.26
2025-02-14,CMP-1003,New Customer Acquisition,Facebook Ads,East,Desktop,25-34,7767,167,12,7,150.47,442.75
2025-06-27,CMP-1014,VIP Customer Offers,Email Marketing,Central,Desktop,18-24,7268,1019,136,76,101.95,6680.4
2025-06-09,CMP-1005,Search - Brand Terms,Google Ads,East,Desktop,45-54,6118,175,32,20,482.11,2418
2025-06-24,CMP-1001,Summer Sale Blast,Facebook Ads,South,Desktop,25-34,15376,306,16,13,269.96,888.81
2025-03-07,CMP-1005,Search - Brand Terms,Google Ads,South,Mobile,55+,4580,240,21,13,393.73,1570.14
2025-01-07,CMP-1007,Shopping Campaign,Google Ads,East,Mobile,25-34,4085,239,22,17,422.3,1329.74
2025-03-03,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Tablet,35-44,6115,584,68,48,46.77,3268.8
2025-06-26,CMP-1022,Top Tier Affiliates,Affiliate Marketing,South,Tablet,35-44,14112,326,31,19,280.9,1755.98
2025-05-08,CMP-1011,Carousel - Best Sellers,instagram ads,North,Tablet,55+,3120,83,4,3,96.66,226.02
2025-03-24,CMP-1009,Influencer Collab Push,Instagram Ads,Central,Tablet,35-44,4198,152,8,6,164.33,468.36
2025-01-24,CMP-1018,Pre-roll - Product Demo,YouTube Ads,North,Mobile,18-24,25650,631,11,8,328.46,725.52
2025-02-18,CMP-1011,Carousel - Best Sellers,Instagram Ads,North,Mobile,35-44,2167,75,2,1,93.52,88.3
2025-02-10,CMP-1005,Search - Brand Terms,Google Ads,North,Tablet,25-34,4262,133,9,5,278.18,714.25
2025-01-10,CMP-1005,Search - Brand Terms,Google Ads,East,Mobile,45-54,5714,152,9,6,282.98,594
2025-02-14,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,West,Mobile,55+,22631,301,22,16,184.08,1985.28
2025-02-08,CMP-1015,Win-back Campaign,Email Marketing,North,Mobile,55+,31670,3053,470,345,274.82,33934.2
2025-01-18,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Tablet,25-34,2582,78,2,1,40.9,62.88
2025-06-14,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,South,Tablet,18-24,1559,51,6,3,72.77,344.97
2025-01-20,CMP-1013,Abandoned Cart Sequence,Email Marketing,East,Tablet,18-24,6217,595,84,58,65.53,4523.42
2025-05-09,CMP-1022,Top Tier Affiliates,Affiliate Marketing,East,Tablet,18-24,33507,707,52,32,311.16,4023.04
2025-01-27,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,South,,25-34,17338,215,16,11,124.95,1056.33
2025-02-05,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,North,Desktop,35-44,16307,424,33,22,199.68,2423.74
2025-04-15,CMP-1018,Pre-roll - Product Demo,YouTube Ads,Central,Mobile,45-54,29203,330,6,4,297.46,240.76
2025-06-20,CMP-1001,Summer Sale Blast,Facebook Ads,East,Desktop,55+,8279,178,12,7,304.44,693.7
2025-04-08,CMP-1004,Brand Awareness Q2,Facebook Ads,West,Mobile,35-44,2903,63,2,2,-105.37,204.84
2025-06-03,CMP-1007,Shopping Campaign,Google Ads,East,Desktop,25-34,3619,194,39,25,410.3,3522.25
2025-03-17,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,North,Desktop,25-34,25159,473,15,11,421.81,1024.43
2025-05-09,CMP-1006,Search - Generic Terms,Google Ads,West,Desktop,55+,2183,126,14,9,335.67,971.82
2025-02-14,CMP-1022,Top Tier Affiliates,Affiliate Marketing,South,Tablet,35-44,18840,390,20,12,281.16,1675.8
2025-01-05,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,East,Desktop,35-44,11991,295,9,5,259.74,590.65
2025-02-01,CMP-1006,Search - Generic Terms,Google Ads,Central,Tablet,25-34,4060,121,10,6,297.3,731.52
2025-05-13,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,North,Mobile,45-54,20328,433,13,9,368.44,763.29
2025-05-13,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,Central,Desktop,25-34,2076,27,1,1,146.49,222.67
2025-03-28,CMP-1004,Brand Awareness Q2,Facebook Ads,West,Desktop,55+,6600,132,4,3,144.29,343.44
2025-05-24,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Desktop,45-54,3812,562,97,64,50.61,3538.56
2025-02-21,CMP-1008,Display Remarketing,Google Ads,West,Desktop,18-24,1123,50,4,2,92.67,202.94
2025-01-27,CMP-1008,Display Remarketing,Google Ads,Central,Desktop,55+,1252,75,7,4,96.21,515.24
2025-02-03,CMP-1020,Gen Z Engagement Drive,TikTok Ads,West,Mobile,45-54,1616,65,2,1,40.61,71.26
2025-03-25,CMP-1011,Carousel - Best Sellers,Instagram Ads,South,Tablet,25-34,4307,115,3,2,128.31,173.36
2025-01-21,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,Central,Tablet,25-34,10210,242,16,12,216.16,923.28
2025-02-03,CMP-1010,Story Ads - Product Launch,Instagram Ads,West,Mobile,25-34,2119,46,1,1,69.18,62.02
2025-02-05,CMP-1011,Carousel - Best Sellers,instagram ads,Central,Desktop,35-44,3237,101,4,3,159.87,195.66
2025-06-25,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,Central,Mobile,45-54,3870,24,1,0,106.16,0
2025-04-04,CMP-1007,Shopping Campaign,Google Ads,Central,Mobile,18-24,3288,194,15,9,377.25,904.86
2025-04-04,CMP-1017,Sponsored Content - Whitepaper,linkedin ads,South,Mobile,18-24,3604,31,2,2,152.19,514.9
2025-02-20,CMP-1003,New Customer Acquisition,Facebook Ads,Central,Desktop,25-34,5275,182,7,4,189.51,438.84
2025-01-14,CMP-1003,New Customer Acquisition,Facebook Ads,East,Tablet,55+,4169,133,8,5,153.9,511.8
2025-03-27,CMP-1004,Brand Awareness Q2,facebook ads,Central,Tablet,55+,5780,100,6,3,130.2,238.83
2025-02-01,CMP-1003,New Customer Acquisition,Facebook Ads,East,Tablet,18-24,4295,125,3,2,178.87,166.18
2025-05-15,CMP-1012,Weekly Newsletter,Email Marketing,North,Mobile,55+,23524,3030,,237,272.71,20517.09
2025-01-15,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,North,Mobile,25-34,25803,578,13,10,416.46,1071.3
2025-04-18,CMP-1023,Coupon Site Partnerships,affiliate marketing,East,Tablet,45-54,36099,509,,27,163.16,2487.24
2025-05-31,CMP-1012,Weekly Newsletter,Email Marketing,East,Desktop,18-24,55710,6000,967,614,420.06,53958.32
2025-06-19,CMP-1014,VIP Customer Offers,Email Marketing,North,Desktop,45-54,13544,1540,179,106,138.67,7293.86
2025-06-21,CMP-1016,B2B Lead Gen - Enterprise,LinkedIn Ads,East,Tablet,25-34,3496,50,5,3,272.13,1037.46
2025-03-29,CMP-1012,Weekly Newsletter,Email Marketing,Central,Desktop,35-44,23634,2985,312,184,238.8,10705.12
2025-02-28,CMP-1005,Search - Brand Terms,Google Ads,West,Desktop,55+,1913,106,10,7,266.13,839.72
2025-01-27,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,Central,Tablet,55+,11852,531,9,7,249.9,511.35
2025-06-25,CMP-1006,Search - Generic Terms,Google Ads,West,Mobile,45-54,4186,108,5,4,253.2,4545.179594
2025-06-07,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,East,Tablet,18-24,36934,506,20,16,602.3,1512.32
2025-06-07,CMP-1007,Shopping Campaign,Google Ads,Central,Mobile,25-34,5434,325,,21,651.86,2913.54
2025-01-20,CMP-1010,Story Ads - Product Launch,Instagram Ads,West,Tablet,55+,2607,67,2,1,53.99,90.03
2025-04-21,CMP-1010,Story Ads - Product Launch,Instagram Ads,South,Mobile,25-34,2046,71,4,2,62.33,110.88
2025-01-19,CMP-1005,Search - Brand Terms,Google Ads,West,Tablet,25-34,5560,273,23,16,336.12,1820.48
2025-03-11,CMP-1015,Win-back Campaign,Email Marketing,East,Tablet,45-54,20824,2274,230,165,204.73,10807.5
2025-01-25,CMP-1007,Shopping Campaign,Google Ads,North,Tablet,25-34,3988,138,19,11,329.15,1257.96
2025-01-17,CMP-1004,Brand Awareness Q2,Facebook Ads,West,Mobile,35-44,3571,60,3,2,102.59,226.4
2025-03-27,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Mobile,45-54,2835,57,4,2,61.25,193.34
2025-04-06,CMP-1002,Retargeting - Cart Abandoners,facebook ads,South,Mobile,45-54,1317,39,1,0,58.18,0
2025-02-16,CMP-1006,Search - Generic Terms,Google Ads,East,Mobile,25-34,1914,90,5,4,233.26,408.4
2025-01-11,CMP-1004,Brand Awareness Q2,Facebook Ads,West,Tablet,18-24,2661,74,3,2,104.53,159.36
2025-04-19,CMP-1013,Abandoned Cart Sequence,Email Marketing,West,,55+,7356,643,61,41,64.39,2939.29
2025-02-28,CMP-1018,Pre-roll - Product Demo,YouTube Ads,South,Tablet,55+,11787,244,6,3,197.73,238.26
2025-01-24,CMP-1005,Search - Brand Terms,Google Ads,West,Desktop,45-54,4727,156,11,8,228.61,731.2
2025-03-13,CMP-1015,Win-back Campaign,Email Marketing,West,Mobile,25-34,45152,4723,658,399,330.63,23856.21
2025-06-28,CMP-1004,Brand Awareness Q2,Facebook Ads,East,Mobile,25-34,5365,132,4,3,161.27,217.83
2025-04-10,CMP-1012,Weekly Newsletter,Email Marketing,West,Tablet,45-54,19698,2486,365,233,273.49,13439.44
2025-05-30,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,Central,Tablet,55+,19736,225,15,12,137.67,1067.52
2025-03-20,CMP-1022,Top Tier Affiliates,Affiliate Marketing,Central,Tablet,55+,51147,624,38,23,243.45,1954.08
2025-05-07,CMP-1013,Abandoned Cart Sequence,Email Marketing,West,Tablet,18-24,9589,770,69,52,69.34,4949.36
2025-02-26,CMP-1020,Gen Z Engagement Drive,TikTok Ads,Central,Tablet,25-34,1303,46,1,1,37.81,57.44
2025-02-05,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,Central,Desktop,45-54,3225,20,1,1,101.48,238.3
2025-06-11,CMP-1001,Summer Sale Blast,Facebook Ads,South,Desktop,25-34,8419,293,27,17,425.02,1389.92
2025-06-04,CMP-1011,Carousel - Best Sellers,Instagram Ads,North,Mobile,18-24,9575,203,13,8,187.11,446.64
2025-05-18,CMP-1020,Gen Z Engagement Drive,tiktok ads,North,Tablet,45-54,1405,61,2,1,49.67,41.15
2025-04-03,CMP-1013,Abandoned Cart Sequence,Email Marketing,North,Mobile,45-54,3804,487,48,39,68.19,2825.94
2025-01-16,CMP-1010,Story Ads - Product Launch,Instagram Ads,South,Mobile,35-44,1945,36,1,0,51.69,0
2025-03-16,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Desktop,25-34,3725,57,4,2,56.05,129.24
2025-03-24,CMP-1013,Abandoned Cart Sequence,Email Marketing,Central,Mobile,25-34,3837,556,104,63,-55.67,4881.24
2025-05-05,CMP-1018,Pre-roll - Product Demo,YouTube Ads,East,Desktop,45-54,10781,207,4,2,209.26,175.68
2025-05-03,CMP-1005,Search - Brand Terms,Google Ads,West,Mobile,35-44,4427,205,26,17,324.42,2083.86
2025-04-23,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,South,Desktop,55+,20122,328,11,6,394.19,477.84
2025-04-02,CMP-1012,Weekly Newsletter,Email Marketing,Central,Tablet,35-44,10949,1072,196,109,160.81,6420.1
2025-05-22,CMP-1001,Summer Sale Blast,Facebook Ads,West,Desktop,25-34,8018,170,8,5,290.82,484.35
2025-03-22,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,West,Desktop,45-54,51290,795,13,8,421.42,613.12
2025-05-07,CMP-1007,Shopping Campaign,Google Ads,East,Mobile,18-24,5238,209,17,10,349.5,1162.2
2025-01-05,CMP-1007,Shopping Campaign,Google Ads,South,Desktop,25-34,4377,239,18,10,325.74,712.3
2025-04-26,CMP-1007,Shopping Campaign,Google Ads,South,Tablet,18-24,9570,312,16,13,381.34,1081.47
2025-01-23,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,West,Desktop,55+,3222,29,2,1,147.31,255.15
2025-03-28,CMP-1014,VIP Customer Offers,Email Marketing,South,Mobile,45-54,11387,1280,112,91,153.62,6859.58
2025-06-17,CMP-1013,Abandoned Cart Sequence,Email Marketing,West,Desktop,25-34,9875,871,130,75,43.56,5832.75
2025-03-24,CMP-1012,Weekly Newsletter,Email Marketing,West,Mobile,35-44,28979,3976,468,341,198.83,19566.58
2025-04-19,CMP-1022,Top Tier Affiliates,Affiliate Marketing,West,Desktop,35-44,11272,319,12,9,284.39,964.89
2025-01-11,CMP-1007,Shopping Campaign,Google Ads,South,Mobile,25-34,3719,183,23,13,446.55,1292.2
2025-05-14,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,South,Desktop,18-24,29218,374,9,7,318.51,610.61
2025-04-30,CMP-1001,Summer Sale Blast,Facebook Ads,East,Desktop,45-54,8937,227,12,9,275.61,1066.14
2025-05-30,CMP-1020,Gen Z Engagement Drive,TikTok Ads,North,Tablet,25-34,1875,60,1,1,41.82,57.82
2025-01-25,CMP-1013,Abandoned Cart Sequence,Email Marketing,Central,Mobile,18-24,3527,485,64,52,67.95,4303.52
2025-06-07,CMP-1012,Weekly Newsletter,Email Marketing,North,Mobile,25-34,39592,4569,1062,773,274.18,53684.85
2025-01-18,CMP-1011,Carousel - Best Sellers,Instagram Ads,East,,35-44,7164,139,8,5,111.22,508.45
2025-05-01,CMP-1010,Story Ads - Product Launch,Instagram Ads,West,Tablet,35-44,1704,52,2,1,46.95,104.28
2025-06-19,CMP-1007,Shopping Campaign,Google Ads,North,Desktop,35-44,5339,228,21,13,463.01,1928.68
2025-05-25,CMP-1015,Win-back Campaign,Email Marketing,South,Tablet,55+,23870,2282,333,207,319.53,11786.58
2025-04-05,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,South,,18-24,8595,312,9,7,284.18,454.02
2025-04-20,CMP-1004,Brand Awareness Q2,Facebook Ads,Central,Tablet,55+,4587,128,5,3,124.55,268.08
2025-06-07,CMP-1013,Abandoned Cart Sequence,Email Marketing,East,Desktop,18-24,15601,2217,470,265,110.9,17717.9
2025-03-26,CMP-1018,Pre-roll - Product Demo,YouTube Ads,North,Tablet,25-34,19363,304,8,6,310.8,402.96
2025-01-06,CMP-1010,Story Ads - Product Launch,Instagram Ads,South,Mobile,25-34,2136,72,3,1,57.76,69.33
2025-03-29,CMP-1015,Win-back Campaign,Email Marketing,North,Tablet,18-24,11619,1614,167,133,209.82,10880.73
2025-05-18,CMP-1003,New Customer Acquisition,Facebook Ads,West,Desktop,35-44,3369,94,7,4,122.21,368.96
2025-01-05,CMP-1014,VIP Customer Offers,Email Marketing,East,Desktop,35-44,10134,1056,159,100,95.05,7409
2025-01-31,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,South,Tablet,35-44,2727,39,2,1,156.94,177.28
2025-04-30,CMP-1012,Weekly Newsletter,Email Marketing,South,Desktop,45-54,19258,2856,371,269,228.55,25869.73
2025-06-29,CMP-1003,New Customer Acquisition,Facebook Ads,West,Desktop,18-24,3665,103,5,3,146.61,237.06
2025-06-27,CMP-1003,New Customer Acquisition,Facebook Ads,Central,Mobile,25-34,6296,119,6,4,118.44,438.12
2025-05-20,CMP-1016,B2B Lead Gen - Enterprise,linkedin ads,Central,Tablet,18-24,4736,54,3,2,256.23,301.02
2025-06-16,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,South,Mobile,35-44,10086,233,3,2,275.11,243.18
2025-02-01,CMP-1014,VIP Customer Offers,Email Marketing,South,Mobile,25-34,15158,1384,166,127,152.33,7987.03
2025-04-16,CMP-1019,Bumper Ads - Brand Awareness,YouTube Ads,East,Desktop,18-24,47322,601,10,7,427.42,903.91
2025-03-31,CMP-1007,Shopping Campaign,Google Ads,East,Desktop,35-44,4288,208,20,15,291.58,1439.1
2025-02-05,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,Central,Tablet,18-24,14313,584,19,13,263.06,1140.88
2025-06-26,CMP-1006,Search - Generic Terms,Google Ads,East,Tablet,45-54,2188,123,11,6,285.43,431.04
2025-02-22,CMP-1010,Story Ads - Product Launch,Instagram Ads,East,Tablet,55+,2926,84,,2,78.19,142.32
2025-01-17,CMP-1012,Weekly Newsletter,Email Marketing,Central,Desktop,25-34,27875,2336,176,140,233.63,12891.2
2025-05-15,CMP-1013,Abandoned Cart Sequence,Email Marketing,East,Desktop,35-44,3663,547,55,33,43.82,22827.77902
2025-05-16,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,West,Desktop,35-44,1690,35,1,0,62.45,0
2025-04-14,CMP-1014,VIP Customer Offers,Email Marketing,North,Desktop,18-24,25305,2566,296,235,128.33,16959.95
2025-03-09,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,West,Mobile,25-34,9964,277,24,13,138.59,1265.94
2025-04-07,CMP-1010,Story Ads - Product Launch,Instagram Ads,West,Tablet,45-54,1462,56,2,1,62.72,50.07
2025-02-12,CMP-1018,Pre-roll - Product Demo,YouTube Ads,West,Desktop,25-34,19320,398,11,7,294.92,448.28
2025-01-21,CMP-1020,Gen Z Engagement Drive,TikTok Ads,Central,Desktop,25-34,2490,63,0,0,54.74,0
2025-01-21,CMP-1007,Shopping Campaign,Google Ads,West,Desktop,45-54,4700,165,19,12,331.33,1110.24
2025-01-12,CMP-1004,Brand Awareness Q2,Facebook Ads,North,Tablet,45-54,4009,89,3,2,118.95,179.68
2025-04-27,CMP-1022,Top Tier Affiliates,Affiliate Marketing,North,Mobile,18-24,52222,658,37,24,283.14,3167.76
2025-03-16,CMP-1005,Search - Brand Terms,Google Ads,South,Mobile,55+,5000,174,11,9,369.49,709.11
2025-06-23,CMP-1022,Top Tier Affiliates,Affiliate Marketing,South,Desktop,25-34,35303,639,59,35,230.31,4603.9
2025-03-25,CMP-1009,Influencer Collab Push,Instagram Ads,Central,Desktop,45-54,4539,148,8,5,220.86,367.05
2025-04-01,CMP-1001,Summer Sale Blast,Facebook Ads,Central,Mobile,25-34,12408,237,11,8,220.41,695.76
2025-04-05,CMP-1006,Search - Generic Terms,Google Ads,Central,Tablet,45-54,2420,122,16,10,270.93,1226.4
2025-06-16,CMP-1022,Top Tier Affiliates,Affiliate Marketing,East,Mobile,35-44,14555,409,24,14,356.3,1560.3
2025-04-05,CMP-1012,Weekly Newsletter,Email Marketing,Central,Tablet,18-24,24016,2392,217,154,167.46,11034.1
2025-04-25,CMP-1013,Abandoned Cart Sequence,Email Marketing,West,Mobile,18-24,12987,1113,165,102,66.83,8311.98
2025-03-19,CMP-1015,Win-back Campaign,Email Marketing,Central,Mobile,55+,67034,5899,927,562,294.98,48393.82
2025-06-02,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,East,Mobile,25-34,7254,37,4,2,168.32,542.28
2025-06-16,CMP-1010,Story Ads - Product Launch,Instagram Ads,Central,Desktop,25-34,1662,66,,1,76.45,105.23
2025-03-20,CMP-1021,Viral Challenge Sponsorship,TikTok Ads,West,Mobile,18-24,8176,260,3,2,245.03,133.3
2025-05-09,CMP-1014,VIP Customer Offers,email marketing,Central,Desktop,45-54,9641,1156,180,126,104.07,12431.16
2025-01-28,CMP-1004,Brand Awareness Q2,Facebook Ads,North,Desktop,35-44,3021,84,2,1,115.34,76.9
2025-05-26,CMP-1014,VIP Customer Offers,Email Marketing,North,Mobile,45-54,15945,1357,115,85,108.6,5179.9
2025-01-11,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Desktop,18-24,3527,97,1,1,57.68,51.05
2025-03-04,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,East,Tablet,18-24,2056,22,1,1,95.72,256.21
2025-01-04,CMP-1004,Brand Awareness Q2,Facebook Ads,East,Desktop,25-34,3295,115,5,4,132.23,348.88
2025-03-18,CMP-1013,Abandoned Cart Sequence,Email Marketing,East,Desktop,55+,7097,648,90,55,51.9,3919.3
2025-03-14,CMP-1012,Weekly Newsletter,Email Marketing,South,Tablet,45-54,12745,1142,225,131,160.01,11928.86
2025-03-10,CMP-1011,Carousel - Best Sellers,Instagram Ads,South,Mobile,25-34,2323,92,4,3,107.75,207.33
2025-01-02,CMP-1008,Display Remarketing,Google Ads,North,Mobile,45-54,1486,44,4,3,71.46,432.96
2025-03-17,CMP-1011,Carousel - Best Sellers,Instagram Ads,South,Mobile,45-54,3533,141,2,2,112.08,100.02
2025-01-25,CMP-1003,New Customer Acquisition,Facebook Ads,North,Mobile,35-44,6440,161,9,6,170.02,709.08
2025-01-21,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,North,Tablet,25-34,2403,62,4,2,56.08,213.02
2025-02-04,CMP-1006,Search - Generic Terms,Google Ads,East,Desktop,45-54,7812,250,21,15,325.84,1945.65
2025-05-18,CMP-1017,Sponsored Content - Whitepaper,LinkedIn Ads,Central,Tablet,35-44,1151,16,1,0,95.71,0
2025-03-22,CMP-1002,Retargeting - Cart Abandoners,Facebook Ads,South,Desktop,25-34,3679,85,3,2,71.66,160.8
2025-02-28,CMP-1006,Search - Generic Terms,Google Ads,North,Mobile,55+,7854,238,24,18,314.27,1638.72
2025-05-25,CMP-1003,New Customer Acquisition,Facebook Ads,East,Tablet,55+,4508,156,4,3,178.24,267.39
2025-04-27,CMP-1020,Gen Z Engagement Drive,TikTok Ads,Central,Tablet,55+,1750,66,2,1,60.07,43.87
2025-06-29,CMP-1020,Gen Z Engagement Drive,TikTok Ads,East,Desktop,55+,1830,69,3,1,65.02,76.95
2025-05-23,CMP-1022,Top Tier Affiliates,Affiliate Marketing,East,Desktop,25-34,20615,569,37,23,307.8,2100.59
2025-01-03,CMP-1005,Search - Brand Terms,Google Ads,North,Mobile,45-54,3552,178,15,10,379.06,818.1
2025-02-20,CMP-1013,Abandoned Cart Sequence,Email Marketing,South,Mobile,35-44,8318,910,163,103,63.76,7754.87
2025-04-21,CMP-1023,Coupon Site Partnerships,Affiliate Marketing,South,Desktop,55+,15156,338,,12,203.17,944.52
2025-04-10,CMP-1003,New Customer Acquisition,Facebook Ads,North,,18-24,3541,119,6,5,112.19,358
2025-02-13,CMP-1003,New Customer Acquisition,Facebook Ads,South,Desktop,45-54,4728,148,4,3,185.62,212.88
2025-05-28,CMP-1001,Summer Sale Blast,Facebook Ads,East,Desktop,45-54,13655,325,21,12,351.61,1017.24
